index,timestamp,LUX
375137,2022-11-01 00:00:33,0
375138,2022-11-01 00:01:33,0
375139,2022-11-01 00:02:33,0
375140,2022-11-01 00:03:33,0
375141,2022-11-01 00:04:33,0
375142,2022-11-01 00:05:33,0
375143,2022-11-01 00:06:34,0
375144,2022-11-01 00:07:34,0
375145,2022-11-01 00:08:34,0
375146,2022-11-01 00:09:34,0
375147,2022-11-01 00:10:34,0
375148,2022-11-01 00:11:34,0
375149,2022-11-01 00:12:34,0
375150,2022-11-01 00:13:34,0
375151,2022-11-01 00:14:34,0
375152,2022-11-01 00:15:34,0
375153,2022-11-01 00:16:34,0
375154,2022-11-01 00:17:34,0
375155,2022-11-01 00:18:34,0
375156,2022-11-01 00:19:34,0
375157,2022-11-01 00:20:34,0
375158,2022-11-01 00:21:34,0
375159,2022-11-01 00:22:34,0
375160,2022-11-01 00:23:34,0
375161,2022-11-01 00:24:34,0
375162,2022-11-01 00:25:34,0
375163,2022-11-01 00:26:34,0
375164,2022-11-01 00:27:34,0
375165,2022-11-01 00:28:34,0
375166,2022-11-01 00:29:34,0
375167,2022-11-01 00:30:34,0
375168,2022-11-01 00:31:35,0
375169,2022-11-01 00:32:35,0
375170,2022-11-01 00:33:35,0
375171,2022-11-01 00:34:35,0
375172,2022-11-01 00:35:35,0
375173,2022-11-01 00:36:35,0
375174,2022-11-01 00:37:35,0
375175,2022-11-01 00:38:35,0
375176,2022-11-01 00:39:35,0
375177,2022-11-01 00:40:35,0
375178,2022-11-01 00:41:35,0
375179,2022-11-01 00:42:35,0
375180,2022-11-01 00:43:35,0
375181,2022-11-01 00:44:35,0
375182,2022-11-01 00:45:35,0
375183,2022-11-01 00:46:35,0
375184,2022-11-01 00:47:35,0
375185,2022-11-01 00:48:35,0
375186,2022-11-01 00:49:35,0
375187,2022-11-01 00:50:35,0
375188,2022-11-01 00:51:35,0
375189,2022-11-01 00:52:35,0
375190,2022-11-01 00:53:35,0
375191,2022-11-01 00:54:35,0
375192,2022-11-01 00:55:35,0
375193,2022-11-01 00:56:36,0
375194,2022-11-01 00:57:36,0
375195,2022-11-01 00:58:36,0
375196,2022-11-01 00:59:36,0
375197,2022-11-01 01:00:36,0
375198,2022-11-01 01:01:36,0
375199,2022-11-01 01:02:36,0
375200,2022-11-01 01:03:36,0
375201,2022-11-01 01:04:36,0
375202,2022-11-01 01:05:36,0
375203,2022-11-01 01:06:36,0
375204,2022-11-01 01:07:36,0
375205,2022-11-01 01:08:36,0
375206,2022-11-01 01:09:36,0
375207,2022-11-01 01:10:36,0
375208,2022-11-01 01:11:36,0
375209,2022-11-01 01:12:36,0
375210,2022-11-01 01:13:36,0
375211,2022-11-01 01:14:36,0
375212,2022-11-01 01:15:36,0
375213,2022-11-01 01:16:36,0
375214,2022-11-01 01:17:36,0
375215,2022-11-01 01:18:36,0
375216,2022-11-01 01:19:36,0
375217,2022-11-01 01:20:36,0
375218,2022-11-01 01:21:38,0
375219,2022-11-01 01:22:38,0
375220,2022-11-01 01:23:38,0
375221,2022-11-01 01:24:38,0
375222,2022-11-01 01:25:38,0
375223,2022-11-01 01:26:38,0
375224,2022-11-01 01:27:38,0
375225,2022-11-01 01:28:38,0
375226,2022-11-01 01:29:38,0
375227,2022-11-01 01:30:38,0
375228,2022-11-01 01:31:38,0
375229,2022-11-01 01:32:38,0
375230,2022-11-01 01:33:38,0
375231,2022-11-01 01:34:38,0
375232,2022-11-01 01:35:38,0
375233,2022-11-01 01:36:38,0
375234,2022-11-01 01:37:38,0
375235,2022-11-01 01:38:38,0
375236,2022-11-01 01:39:38,0
375237,2022-11-01 01:40:38,0
375238,2022-11-01 01:41:38,0
375239,2022-11-01 01:42:38,0
375240,2022-11-01 01:43:38,0
375241,2022-11-01 01:44:38,0
375242,2022-11-01 01:45:38,0
375243,2022-11-01 01:46:39,0
375244,2022-11-01 01:47:39,0
375245,2022-11-01 01:48:39,0
375246,2022-11-01 01:49:39,0
375247,2022-11-01 01:50:39,0
375248,2022-11-01 01:51:39,0
375249,2022-11-01 01:52:39,0
375250,2022-11-01 01:53:39,0
375251,2022-11-01 01:54:39,0
375252,2022-11-01 01:55:39,0
375253,2022-11-01 01:56:39,0
375254,2022-11-01 01:57:39,0
375255,2022-11-01 01:58:39,0
375256,2022-11-01 01:59:39,0
375257,2022-11-01 02:00:39,0
375258,2022-11-01 02:01:39,0
375259,2022-11-01 02:02:39,0
375260,2022-11-01 02:03:39,0
