index,month,price
2167,2022-01-09 03:46:51 UTC,15.14
2168,2022-01-09 03:47:51 UTC,15.16
2169,2022-01-09 03:48:51 UTC,15.13
2170,2022-01-09 03:49:51 UTC,15.16
2171,2022-01-09 03:50:51 UTC,15.16
2172,2022-01-09 03:51:51 UTC,15.16
2173,2022-01-09 03:52:51 UTC,15.13
2174,2022-01-09 03:53:51 UTC,15.13
2175,2022-01-09 03:54:51 UTC,15.16
2176,2022-01-09 03:55:51 UTC,15.13
2177,2022-01-09 03:56:51 UTC,15.11
2178,2022-01-09 03:57:51 UTC,15.13
2179,2022-01-09 03:58:51 UTC,15.16
2180,2022-01-09 03:59:51 UTC,15.14
2181,2022-01-09 04:00:51 UTC,15.13
2182,2022-01-09 04:01:51 UTC,15.14
2183,2022-01-09 04:02:51 UTC,15.13
2184,2022-01-09 04:03:51 UTC,15.14
2185,2022-01-09 04:04:51 UTC,15.13
2186,2022-01-09 04:05:51 UTC,15.11
2187,2022-01-09 04:06:51 UTC,15.11
2188,2022-01-09 04:07:51 UTC,15.16
2189,2022-01-09 04:08:51 UTC,15.11
2190,2022-01-09 04:09:51 UTC,15.13
2191,2022-01-09 04:10:51 UTC,15.09
2192,2022-01-09 04:11:51 UTC,15.11
2193,2022-01-09 04:12:51 UTC,15.11
2194,2022-01-09 04:13:51 UTC,15.11
2195,2022-01-09 04:14:51 UTC,15.11
2196,2022-01-09 04:15:51 UTC,15.1
2197,2022-01-09 04:16:51 UTC,15.1
2198,2022-01-09 04:17:51 UTC,15.11
2199,2022-01-09 04:18:51 UTC,15.13
2200,2022-01-09 04:19:51 UTC,15.13
2201,2022-01-09 04:20:51 UTC,15.1
2202,2022-01-09 04:21:51 UTC,15.11
2203,2022-01-09 04:22:51 UTC,15.11
2204,2022-01-09 04:23:51 UTC,15.13
2205,2022-01-09 04:24:51 UTC,15.13
2206,2022-01-09 04:25:51 UTC,15.1
2207,2022-01-09 04:26:54 UTC,15.09
2208,2022-01-09 04:27:54 UTC,15.09
2209,2022-01-09 04:28:54 UTC,15.13
2210,2022-01-09 04:29:54 UTC,15.11
2211,2022-01-09 04:30:54 UTC,15.11
2212,2022-01-09 04:31:54 UTC,15.07
2213,2022-01-09 04:32:54 UTC,15.09
2214,2022-01-09 04:33:54 UTC,15.13
2215,2022-01-09 04:34:54 UTC,15.09
2216,2022-01-09 04:35:54 UTC,15.09
2217,2022-01-09 04:36:54 UTC,15.07
2218,2022-01-09 04:37:54 UTC,15.09
2219,2022-01-09 04:38:54 UTC,15.13
2220,2022-01-09 04:39:54 UTC,15.07
2221,2022-01-09 04:40:54 UTC,15.07
2222,2022-01-09 04:41:54 UTC,15.09
2223,2022-01-09 04:42:54 UTC,15.03
2224,2022-01-09 04:43:54 UTC,15.07
2225,2022-01-09 04:44:54 UTC,15.07
2226,2022-01-09 04:45:54 UTC,15.07
2227,2022-01-09 04:46:54 UTC,15.06
2228,2022-01-09 04:47:54 UTC,15.09
2229,2022-01-09 04:48:54 UTC,15.06
2230,2022-01-09 04:49:54 UTC,15.09
2231,2022-01-09 04:50:54 UTC,15.09
2232,2022-01-09 04:51:54 UTC,15.09
2233,2022-01-09 04:52:54 UTC,15.04
2234,2022-01-09 04:53:54 UTC,15.06
2235,2022-01-09 04:54:54 UTC,15.04
2236,2022-01-09 04:55:54 UTC,15.06
2237,2022-01-09 04:56:54 UTC,15.01
2238,2022-01-09 04:57:54 UTC,15.06
2239,2022-01-09 04:58:54 UTC,15.03
2240,2022-01-09 04:59:54 UTC,15.04
2241,2022-01-09 05:00:54 UTC,15.03
2242,2022-01-09 05:01:54 UTC,15.04
2243,2022-01-09 05:02:54 UTC,15.01
2244,2022-01-09 05:03:54 UTC,15.06
2245,2022-01-09 05:04:54 UTC,15.04
2246,2022-01-09 05:05:54 UTC,15
2247,2022-01-09 05:06:54 UTC,15.01
2248,2022-01-09 05:07:54 UTC,15.06
2249,2022-01-09 05:08:54 UTC,15.06
2250,2022-01-09 05:09:54 UTC,15.04
2251,2022-01-09 05:10:57 UTC,15.03
2252,2022-01-09 05:11:57 UTC,15
2253,2022-01-09 05:12:57 UTC,15.03
2254,2022-01-09 05:13:57 UTC,15.03
2255,2022-01-09 05:14:57 UTC,15.03
2256,2022-01-09 05:15:57 UTC,15
2257,2022-01-09 05:16:57 UTC,15
2258,2022-01-09 05:17:57 UTC,15.03
2259,2022-01-09 05:18:57 UTC,15.03
2260,2022-01-09 05:19:57 UTC,15.03
2261,2022-01-09 05:20:57 UTC,15.03
2262,2022-01-09 05:21:57 UTC,14.99
2263,2022-01-09 05:22:57 UTC,15.01
2264,2022-01-09 05:23:57 UTC,15.01
2265,2022-01-09 05:24:57 UTC,15.03
2266,2022-01-09 05:25:57 UTC,14.99
2267,2022-01-09 05:26:57 UTC,15
2268,2022-01-09 05:27:57 UTC,14.99
2269,2022-01-09 05:28:57 UTC,15.01
2270,2022-01-09 05:29:57 UTC,15.01
2271,2022-01-09 05:30:57 UTC,14.99
2272,2022-01-09 05:31:57 UTC,14.97
2273,2022-01-09 05:32:57 UTC,14.99
2274,2022-01-09 05:33:57 UTC,15.01
2275,2022-01-09 05:34:57 UTC,14.99
2276,2022-01-09 05:36:03 UTC,15
2277,2022-01-09 05:37:03 UTC,14.97
2278,2022-01-09 05:38:03 UTC,14.97
2279,2022-01-09 05:39:03 UTC,15.01
2280,2022-01-09 05:40:03 UTC,15.01
2281,2022-01-09 05:41:03 UTC,14.99
2282,2022-01-09 05:42:03 UTC,14.99
2283,2022-01-09 05:43:03 UTC,14.99
2284,2022-01-09 05:44:03 UTC,14.99
2285,2022-01-09 05:45:03 UTC,14.99
2286,2022-01-09 05:46:03 UTC,14.97
2287,2022-01-09 05:47:03 UTC,14.96
2288,2022-01-09 05:48:03 UTC,14.97
2289,2022-01-09 05:49:03 UTC,15
2290,2022-01-09 05:50:03 UTC,15.01
2291,2022-01-09 05:51:03 UTC,15
2292,2022-01-09 05:52:03 UTC,14.97
2293,2022-01-09 05:53:03 UTC,14.99
2294,2022-01-09 05:54:03 UTC,14.99
2295,2022-01-09 05:55:03 UTC,15
2296,2022-01-09 05:56:03 UTC,14.97
2297,2022-01-09 05:57:03 UTC,14.97
2298,2022-01-09 05:58:03 UTC,14.99
2299,2022-01-09 05:59:03 UTC,14.97
2300,2022-01-09 06:00:03 UTC,14.99
2301,2022-01-09 06:01:10 UTC,14.97
2302,2022-01-09 06:02:10 UTC,14.96
2303,2022-01-09 06:03:10 UTC,14.93
2304,2022-01-09 06:04:10 UTC,14.99
2305,2022-01-09 06:05:10 UTC,14.99
2306,2022-01-09 06:06:10 UTC,14.94
2307,2022-01-09 06:07:10 UTC,14.94
2308,2022-01-09 06:08:10 UTC,14.96
2309,2022-01-09 06:09:10 UTC,14.96
2310,2022-01-09 06:10:10 UTC,14.99
2311,2022-01-09 06:11:10 UTC,14.96
2312,2022-01-09 06:12:10 UTC,14.94
2313,2022-01-09 06:13:10 UTC,14.97
2314,2022-01-09 06:14:10 UTC,14.97
2315,2022-01-09 06:15:10 UTC,14.96
2316,2022-01-09 06:16:10 UTC,14.94
2317,2022-01-09 06:17:10 UTC,14.96
2318,2022-01-09 06:18:10 UTC,14.94
2319,2022-01-09 06:19:10 UTC,14.93
2320,2022-01-09 06:20:10 UTC,14.93
2321,2022-01-09 06:21:10 UTC,14.93
2322,2022-01-09 06:22:10 UTC,14.94
2323,2022-01-09 06:23:10 UTC,14.92
2324,2022-01-09 06:24:10 UTC,14.92
2325,2022-01-09 06:25:10 UTC,14.94
2326,2022-01-09 06:26:17 UTC,14.92
2327,2022-01-09 06:27:17 UTC,14.93
2328,2022-01-09 06:28:17 UTC,14.94
2329,2022-01-09 06:29:17 UTC,14.93
2330,2022-01-09 06:30:17 UTC,14.94
2331,2022-01-09 06:31:17 UTC,14.94
2332,2022-01-09 06:32:17 UTC,14.9
2333,2022-01-09 06:33:17 UTC,14.92
2334,2022-01-09 06:34:17 UTC,14.93
2335,2022-01-09 06:35:17 UTC,14.94
2336,2022-01-09 06:36:17 UTC,14.94
2337,2022-01-09 06:37:17 UTC,14.92
2338,2022-01-09 06:38:17 UTC,14.93
2339,2022-01-09 06:39:17 UTC,14.94
2340,2022-01-09 06:40:17 UTC,14.94
2341,2022-01-09 06:41:17 UTC,14.94
2342,2022-01-09 06:42:17 UTC,14.92
2343,2022-01-09 06:43:17 UTC,14.94
2344,2022-01-09 06:44:17 UTC,14.92
2345,2022-01-09 06:45:17 UTC,14.93
2346,2022-01-09 06:46:17 UTC,14.92
2347,2022-01-09 06:47:17 UTC,14.92
2348,2022-01-09 06:48:17 UTC,14.9
2349,2022-01-09 06:49:17 UTC,14.93
2350,2022-01-09 06:50:17 UTC,14.9
2351,2022-01-09 06:51:22 UTC,14.9
2352,2022-01-09 06:52:22 UTC,14.89
2353,2022-01-09 06:53:22 UTC,14.92
2354,2022-01-09 06:54:22 UTC,14.9
2355,2022-01-09 06:55:22 UTC,14.9
2356,2022-01-09 06:56:22 UTC,14.92
2357,2022-01-09 06:57:22 UTC,14.89
2358,2022-01-09 06:58:22 UTC,14.87
2359,2022-01-09 06:59:22 UTC,14.9
2360,2022-01-09 07:00:22 UTC,14.87
2361,2022-01-09 07:01:22 UTC,14.9
2362,2022-01-09 07:02:22 UTC,14.89
2363,2022-01-09 07:03:22 UTC,14.87
2364,2022-01-09 07:04:22 UTC,14.89
2365,2022-01-09 07:05:22 UTC,14.89
2366,2022-01-09 07:06:22 UTC,14.86
2367,2022-01-09 07:07:22 UTC,14.86
2368,2022-01-09 07:08:22 UTC,14.9
2369,2022-01-09 07:09:22 UTC,14.87
2370,2022-01-09 07:10:22 UTC,14.87
2371,2022-01-09 07:11:22 UTC,14.86
2372,2022-01-09 07:12:22 UTC,14.83
2373,2022-01-09 07:13:22 UTC,14.87
2374,2022-01-09 07:14:22 UTC,14.86
2375,2022-01-09 07:15:22 UTC,14.87
2376,2022-01-09 07:16:29 UTC,14.83
2377,2022-01-09 07:17:29 UTC,14.84
2378,2022-01-09 07:18:29 UTC,14.84
2379,2022-01-09 07:19:29 UTC,14.89
2380,2022-01-09 07:20:29 UTC,14.86
2381,2022-01-09 07:21:29 UTC,14.82
2382,2022-01-09 07:22:29 UTC,14.82
2383,2022-01-09 07:23:29 UTC,14.86
2384,2022-01-09 07:24:29 UTC,14.84
2385,2022-01-09 07:25:29 UTC,14.86
2386,2022-01-09 07:26:29 UTC,14.84
2387,2022-01-09 07:27:29 UTC,14.84
2388,2022-01-09 07:28:29 UTC,14.84
2389,2022-01-09 07:29:29 UTC,14.83
2390,2022-01-09 07:30:29 UTC,14.84
2391,2022-01-09 07:31:29 UTC,14.84
2392,2022-01-09 07:32:29 UTC,14.82
2393,2022-01-09 07:33:29 UTC,14.84
2394,2022-01-09 07:34:29 UTC,14.84
2395,2022-01-09 07:35:29 UTC,14.86
2396,2022-01-09 07:36:29 UTC,14.84
2397,2022-01-09 07:37:29 UTC,14.82
2398,2022-01-09 07:38:31 UTC,14.82
2399,2022-01-09 07:39:31 UTC,14.86
2400,2022-01-09 07:40:31 UTC,14.84
2401,2022-01-09 07:41:31 UTC,14.83
2402,2022-01-09 07:42:31 UTC,14.79
2403,2022-01-09 07:43:31 UTC,14.86
2404,2022-01-09 07:44:31 UTC,14.86
2405,2022-01-09 07:45:31 UTC,14.83
2406,2022-01-09 07:46:31 UTC,14.84
2407,2022-01-09 07:47:31 UTC,14.83
2408,2022-01-09 07:48:31 UTC,14.84
2409,2022-01-09 07:49:31 UTC,14.83
2410,2022-01-09 07:50:31 UTC,14.83
2411,2022-01-09 07:51:31 UTC,14.82
2412,2022-01-09 07:52:31 UTC,14.82
2413,2022-01-09 07:53:31 UTC,14.82
2414,2022-01-09 07:54:31 UTC,14.82
2415,2022-01-09 07:55:31 UTC,14.83
2416,2022-01-09 07:56:31 UTC,14.82
2417,2022-01-09 07:57:31 UTC,14.79
2418,2022-01-09 07:58:31 UTC,14.8
2419,2022-01-09 07:59:31 UTC,14.83
2420,2022-01-09 08:00:31 UTC,14.82
2421,2022-01-09 08:01:31 UTC,14.79
2422,2022-01-09 08:02:31 UTC,14.8
2423,2022-01-09 08:03:31 UTC,14.79
2424,2022-01-09 08:04:31 UTC,14.76
2425,2022-01-09 08:05:31 UTC,14.82
2426,2022-01-09 08:06:31 UTC,14.79
2427,2022-01-09 08:07:31 UTC,14.79
2428,2022-01-09 08:08:31 UTC,14.82
2429,2022-01-09 08:09:31 UTC,14.8
2430,2022-01-09 08:10:31 UTC,14.8
2431,2022-01-09 08:11:31 UTC,14.76
2432,2022-01-09 08:12:31 UTC,14.76
2433,2022-01-09 08:13:31 UTC,14.79
2434,2022-01-09 08:14:31 UTC,14.79
2435,2022-01-09 08:15:31 UTC,14.79
2436,2022-01-09 08:16:31 UTC,14.76
2437,2022-01-09 08:17:31 UTC,14.73
2438,2022-01-09 08:18:31 UTC,14.76
2439,2022-01-09 08:19:31 UTC,14.77
2440,2022-01-09 08:20:31 UTC,14.74
2441,2022-01-09 08:21:31 UTC,14.73
2442,2022-01-09 08:22:31 UTC,14.76
2443,2022-01-09 08:23:31 UTC,14.76
2444,2022-01-09 08:24:31 UTC,14.74
2445,2022-01-09 08:25:31 UTC,14.76
2446,2022-01-09 08:26:31 UTC,14.73
2447,2022-01-09 08:27:31 UTC,14.72
2448,2022-01-09 08:28:31 UTC,14.74
2449,2022-01-09 08:29:31 UTC,14.74
2450,2022-01-09 08:30:31 UTC,14.74
2451,2022-01-09 08:31:31 UTC,14.72
2452,2022-01-09 08:32:31 UTC,14.72
2453,2022-01-09 08:33:31 UTC,14.73
2454,2022-01-09 08:34:31 UTC,14.73
2455,2022-01-09 08:35:31 UTC,14.77
2456,2022-01-09 08:36:31 UTC,14.74
2457,2022-01-09 08:37:31 UTC,14.73
2458,2022-01-09 08:38:31 UTC,14.73
2459,2022-01-09 08:39:31 UTC,14.73
2460,2022-01-09 08:40:31 UTC,14.76
2461,2022-01-09 08:41:31 UTC,14.73
2462,2022-01-09 08:42:31 UTC,14.7
2463,2022-01-09 08:43:31 UTC,14.72
2464,2022-01-09 08:44:31 UTC,14.74
2465,2022-01-09 08:45:31 UTC,14.72
2466,2022-01-09 08:46:31 UTC,14.73
2467,2022-01-09 08:47:31 UTC,14.72
2468,2022-01-09 08:48:31 UTC,14.7
2469,2022-01-09 08:49:31 UTC,14.72
2470,2022-01-09 08:50:31 UTC,14.72
2471,2022-01-09 08:51:31 UTC,14.72
2472,2022-01-09 08:52:31 UTC,14.73
2473,2022-01-09 08:53:31 UTC,14.72
2474,2022-01-09 08:54:31 UTC,14.74
2475,2022-01-09 08:55:31 UTC,14.72
2476,2022-01-09 08:56:31 UTC,14.73
2477,2022-01-09 08:57:31 UTC,14.69
2478,2022-01-09 08:58:31 UTC,14.7
2479,2022-01-09 08:59:31 UTC,14.74
2480,2022-01-09 09:00:31 UTC,14.72
2481,2022-01-09 09:01:31 UTC,14.7
2482,2022-01-09 09:02:31 UTC,14.67
2483,2022-01-09 09:03:31 UTC,14.69
2484,2022-01-09 09:04:31 UTC,14.72
2485,2022-01-09 09:05:31 UTC,14.72
2486,2022-01-09 09:06:31 UTC,14.72
2487,2022-01-09 09:07:31 UTC,14.69
2488,2022-01-09 09:08:31 UTC,14.72
2489,2022-01-09 09:09:34 UTC,14.7
2490,2022-01-09 09:10:34 UTC,14.73
2491,2022-01-09 09:11:34 UTC,14.67
2492,2022-01-09 09:12:34 UTC,14.69
2493,2022-01-09 09:13:34 UTC,14.7
2494,2022-01-09 09:14:34 UTC,14.7
2495,2022-01-09 09:15:34 UTC,14.7
2496,2022-01-09 09:16:34 UTC,14.69
2497,2022-01-09 09:17:34 UTC,14.69
2498,2022-01-09 09:18:34 UTC,14.72
2499,2022-01-09 09:19:34 UTC,14.69
2500,2022-01-09 09:20:34 UTC,14.72
2501,2022-01-09 09:21:34 UTC,14.67
2502,2022-01-09 09:22:34 UTC,14.66
2503,2022-01-09 09:23:34 UTC,14.72
2504,2022-01-09 09:24:34 UTC,14.69
2505,2022-01-09 09:25:34 UTC,14.69
2506,2022-01-09 09:26:34 UTC,14.67
2507,2022-01-09 09:27:34 UTC,14.67
2508,2022-01-09 09:28:34 UTC,14.66
2509,2022-01-09 09:29:34 UTC,14.66
2510,2022-01-09 09:30:34 UTC,14.67
2511,2022-01-09 09:31:37 UTC,14.66
2512,2022-01-09 09:32:37 UTC,14.66
2513,2022-01-09 09:33:37 UTC,14.66
2514,2022-01-09 09:34:37 UTC,14.66
2515,2022-01-09 09:35:37 UTC,14.67
2516,2022-01-09 09:36:37 UTC,14.67
2517,2022-01-09 09:37:37 UTC,14.66
2518,2022-01-09 09:38:37 UTC,14.65
2519,2022-01-09 09:39:37 UTC,14.66
2520,2022-01-09 09:40:37 UTC,14.65
2521,2022-01-09 09:41:37 UTC,14.65
2522,2022-01-09 09:42:37 UTC,14.62
2523,2022-01-09 09:43:37 UTC,14.65
2524,2022-01-09 09:44:37 UTC,14.66
2525,2022-01-09 09:45:37 UTC,14.65
2526,2022-01-09 09:46:37 UTC,14.62
2527,2022-01-09 09:47:37 UTC,14.62
2528,2022-01-09 09:48:37 UTC,14.63
2529,2022-01-09 09:49:37 UTC,14.62
2530,2022-01-09 09:50:37 UTC,14.62
2531,2022-01-09 09:51:37 UTC,14.6
2532,2022-01-09 09:52:37 UTC,14.62
2533,2022-01-09 09:53:37 UTC,14.63
2534,2022-01-09 09:54:37 UTC,14.65
2535,2022-01-09 09:55:37 UTC,14.63
2536,2022-01-09 09:56:42 UTC,14.62
2537,2022-01-09 09:57:42 UTC,14.62
2538,2022-01-09 09:58:42 UTC,14.62
2539,2022-01-09 09:59:42 UTC,14.63
2540,2022-01-09 10:00:42 UTC,14.62
2541,2022-01-09 10:01:42 UTC,14.6
2542,2022-01-09 10:02:42 UTC,14.6
2543,2022-01-09 10:03:42 UTC,14.62
2544,2022-01-09 10:04:42 UTC,14.66
2545,2022-01-09 10:05:42 UTC,14.59
2546,2022-01-09 10:06:42 UTC,14.6
2547,2022-01-09 10:07:42 UTC,14.6
2548,2022-01-09 10:08:42 UTC,14.6
2549,2022-01-09 10:09:42 UTC,14.6
2550,2022-01-09 10:10:42 UTC,14.62
2551,2022-01-09 10:11:42 UTC,14.6
2552,2022-01-09 10:12:42 UTC,14.58
2553,2022-01-09 10:13:42 UTC,14.6
2554,2022-01-09 10:14:42 UTC,14.6
2555,2022-01-09 10:15:42 UTC,14.62
2556,2022-01-09 10:16:42 UTC,14.59
2557,2022-01-09 10:17:42 UTC,14.59
2558,2022-01-09 10:18:44 UTC,14.58
2559,2022-01-09 10:19:44 UTC,14.63
2560,2022-01-09 10:20:44 UTC,14.59
2561,2022-01-09 10:21:44 UTC,14.58
2562,2022-01-09 10:22:55 UTC,14.63
2563,2022-01-09 10:23:55 UTC,14.73
2564,2022-01-09 10:24:55 UTC,14.8
2565,2022-01-09 10:25:55 UTC,14.8
2566,2022-01-09 10:26:55 UTC,14.79
2567,2022-01-09 10:27:55 UTC,14.72
2568,2022-01-09 10:28:55 UTC,14.74
2569,2022-01-09 10:29:55 UTC,14.7
2570,2022-01-09 10:30:55 UTC,14.69
2571,2022-01-09 10:31:55 UTC,14.66
2572,2022-01-09 10:32:55 UTC,14.63
2573,2022-01-09 10:33:55 UTC,14.6
2574,2022-01-09 10:34:55 UTC,14.62
2575,2022-01-09 10:35:55 UTC,14.6
2576,2022-01-09 10:36:55 UTC,14.59
2577,2022-01-09 10:37:55 UTC,14.6
2578,2022-01-09 10:38:55 UTC,14.58
2579,2022-01-09 10:39:55 UTC,14.59
2580,2022-01-09 10:40:55 UTC,14.6
2581,2022-01-09 10:41:55 UTC,14.58
2582,2022-01-09 10:42:55 UTC,14.56
2583,2022-01-09 10:43:55 UTC,14.56
2584,2022-01-09 10:44:58 UTC,14.58
2585,2022-01-09 10:45:58 UTC,14.56
2586,2022-01-09 10:46:58 UTC,14.52
2587,2022-01-09 10:47:58 UTC,14.55
2588,2022-01-09 10:48:58 UTC,14.53
2589,2022-01-09 10:49:58 UTC,14.53
2590,2022-01-09 10:50:58 UTC,14.55
2591,2022-01-09 10:51:58 UTC,14.53
2592,2022-01-09 10:52:58 UTC,14.5
2593,2022-01-09 10:53:58 UTC,14.55
2594,2022-01-09 10:54:58 UTC,14.52
2595,2022-01-09 10:55:58 UTC,14.56
2596,2022-01-09 10:56:58 UTC,14.53
2597,2022-01-09 10:57:58 UTC,14.5
2598,2022-01-09 10:58:58 UTC,14.55
2599,2022-01-09 10:59:58 UTC,14.53
2600,2022-01-09 11:00:58 UTC,14.53
2601,2022-01-09 11:01:58 UTC,14.5
2602,2022-01-09 11:02:58 UTC,14.52
2603,2022-01-09 11:03:58 UTC,14.48
2604,2022-01-09 11:04:58 UTC,14.55
2605,2022-01-09 11:05:58 UTC,14.52
2606,2022-01-09 11:06:58 UTC,14.49
2607,2022-01-09 11:07:58 UTC,14.5
2608,2022-01-09 11:08:58 UTC,14.52
2609,2022-01-09 11:10:01 UTC,14.5
2610,2022-01-09 11:11:01 UTC,14.52
2611,2022-01-09 11:12:01 UTC,14.5
2612,2022-01-09 11:13:01 UTC,14.48
2613,2022-01-09 11:14:01 UTC,14.5
2614,2022-01-09 11:15:01 UTC,14.49
2615,2022-01-09 11:16:01 UTC,14.52
2616,2022-01-09 11:17:01 UTC,14.48
2617,2022-01-09 11:18:01 UTC,14.5
2618,2022-01-09 11:19:01 UTC,14.49
2619,2022-01-09 11:20:01 UTC,14.52
2620,2022-01-09 11:21:01 UTC,14.53
2621,2022-01-09 11:22:01 UTC,14.49
2622,2022-01-09 11:23:01 UTC,14.46
2623,2022-01-09 11:24:01 UTC,14.49
2624,2022-01-09 11:25:01 UTC,14.49
2625,2022-01-09 11:26:01 UTC,14.5
2626,2022-01-09 11:27:01 UTC,14.5
2627,2022-01-09 11:28:01 UTC,14.49
2628,2022-01-09 11:29:01 UTC,14.48
2629,2022-01-09 11:30:01 UTC,14.52
2630,2022-01-09 11:31:01 UTC,14.52
2631,2022-01-09 11:32:03 UTC,14.49
2632,2022-01-09 11:33:03 UTC,14.52
2633,2022-01-09 11:34:03 UTC,14.5
2634,2022-01-09 11:35:03 UTC,14.5
2635,2022-01-09 11:36:03 UTC,14.5
2636,2022-01-09 11:37:03 UTC,14.49
2637,2022-01-09 11:38:03 UTC,14.49
2638,2022-01-09 11:39:03 UTC,14.49
2639,2022-01-09 11:40:03 UTC,14.5
2640,2022-01-09 11:41:03 UTC,14.48
2641,2022-01-09 11:42:03 UTC,14.48
2642,2022-01-09 11:43:03 UTC,14.49
2643,2022-01-09 11:44:03 UTC,14.5
2644,2022-01-09 11:45:03 UTC,14.5
2645,2022-01-09 11:46:03 UTC,14.49
2646,2022-01-09 11:47:03 UTC,14.46
2647,2022-01-09 11:48:03 UTC,14.48
2648,2022-01-09 11:49:03 UTC,14.48
2649,2022-01-09 11:50:03 UTC,14.48
2650,2022-01-09 11:51:03 UTC,14.49
2651,2022-01-09 11:52:03 UTC,14.49
2652,2022-01-09 11:53:03 UTC,14.48
2653,2022-01-09 11:54:05 UTC,14.48
2654,2022-01-09 11:55:05 UTC,14.49
2655,2022-01-09 11:56:05 UTC,14.48
2656,2022-01-09 11:57:05 UTC,14.48
2657,2022-01-09 11:58:05 UTC,14.45
2658,2022-01-09 11:59:05 UTC,14.48
2659,2022-01-09 12:00:05 UTC,14.48
2660,2022-01-09 12:01:05 UTC,14.48
2661,2022-01-09 12:02:05 UTC,14.45
2662,2022-01-09 12:03:05 UTC,14.42
2663,2022-01-09 12:04:05 UTC,14.45
2664,2022-01-09 12:05:05 UTC,14.46
2665,2022-01-09 12:06:05 UTC,14.46
2666,2022-01-09 12:07:05 UTC,14.45
2667,2022-01-09 12:08:05 UTC,14.45
2668,2022-01-09 12:09:05 UTC,14.49
2669,2022-01-09 12:10:05 UTC,14.45
2670,2022-01-09 12:11:05 UTC,14.42
2671,2022-01-09 12:12:05 UTC,14.46
2672,2022-01-09 12:13:05 UTC,14.46
2673,2022-01-09 12:14:05 UTC,14.45
2674,2022-01-09 12:15:05 UTC,14.48
2675,2022-01-09 12:16:05 UTC,14.46
2676,2022-01-09 12:17:05 UTC,14.46
2677,2022-01-09 12:18:05 UTC,14.45
2678,2022-01-09 12:19:05 UTC,14.45
2679,2022-01-09 12:20:05 UTC,14.48
2680,2022-01-09 12:21:05 UTC,14.48
2681,2022-01-09 12:22:05 UTC,14.46
2682,2022-01-09 12:23:05 UTC,14.43
2683,2022-01-09 12:24:05 UTC,14.46
2684,2022-01-09 12:25:05 UTC,14.45
2685,2022-01-09 12:26:05 UTC,14.45
2686,2022-01-09 12:27:05 UTC,14.45
2687,2022-01-09 12:28:05 UTC,14.43
2688,2022-01-09 12:29:05 UTC,14.45
2689,2022-01-09 12:30:05 UTC,14.46
2690,2022-01-09 12:31:05 UTC,14.43
2691,2022-01-09 12:32:05 UTC,14.42
2692,2022-01-09 12:33:05 UTC,14.45
2693,2022-01-09 12:34:05 UTC,14.42
2694,2022-01-09 12:35:05 UTC,14.45
2695,2022-01-09 12:36:05 UTC,14.45
2696,2022-01-09 12:37:05 UTC,14.42
2697,2022-01-09 12:38:05 UTC,14.39
2698,2022-01-09 12:39:05 UTC,14.42
2699,2022-01-09 12:40:05 UTC,14.45
2700,2022-01-09 12:41:11 UTC,14.43
2701,2022-01-09 12:42:11 UTC,14.42
2702,2022-01-09 12:43:11 UTC,14.41
2703,2022-01-09 12:44:11 UTC,14.41
2704,2022-01-09 12:45:11 UTC,14.42
2705,2022-01-09 12:46:11 UTC,14.39
2706,2022-01-09 12:47:11 UTC,14.41
2707,2022-01-09 12:48:11 UTC,14.38
2708,2022-01-09 12:49:11 UTC,14.43
2709,2022-01-09 12:50:11 UTC,14.39
2710,2022-01-09 12:51:11 UTC,14.41
2711,2022-01-09 12:52:11 UTC,14.39
2712,2022-01-09 12:53:11 UTC,14.36
2713,2022-01-09 12:54:11 UTC,14.41
2714,2022-01-09 12:55:11 UTC,14.41
2715,2022-01-09 12:56:11 UTC,14.39
2716,2022-01-09 12:57:11 UTC,14.38
2717,2022-01-09 12:58:11 UTC,14.35
2718,2022-01-09 12:59:11 UTC,14.41
2719,2022-01-09 13:00:11 UTC,14.38
2720,2022-01-09 13:01:11 UTC,14.35
2721,2022-01-09 13:02:11 UTC,14.35
2722,2022-01-09 13:03:15 UTC,14.35
2723,2022-01-09 13:04:15 UTC,14.39
2724,2022-01-09 13:05:15 UTC,14.39
2725,2022-01-09 13:06:15 UTC,14.38
2726,2022-01-09 13:07:15 UTC,14.35
2727,2022-01-09 13:08:15 UTC,14.33
2728,2022-01-09 13:09:15 UTC,14.36
2729,2022-01-09 13:10:15 UTC,14.36
2730,2022-01-09 13:11:15 UTC,14.35
2731,2022-01-09 13:12:15 UTC,14.35
2732,2022-01-09 13:13:15 UTC,14.32
2733,2022-01-09 13:14:15 UTC,14.33
2734,2022-01-09 13:15:15 UTC,14.33
2735,2022-01-09 13:16:15 UTC,14.32
2736,2022-01-09 13:17:15 UTC,14.35
2737,2022-01-09 13:18:15 UTC,14.33
2738,2022-01-09 13:19:15 UTC,14.32
2739,2022-01-09 13:20:15 UTC,14.35
2740,2022-01-09 13:21:15 UTC,14.32
2741,2022-01-09 13:22:15 UTC,14.36
2742,2022-01-09 13:23:15 UTC,14.32
2743,2022-01-09 13:24:15 UTC,14.33
2744,2022-01-09 13:25:15 UTC,14.35
2745,2022-01-09 13:26:15 UTC,14.38
2746,2022-01-09 13:27:15 UTC,14.33
2747,2022-01-09 13:28:15 UTC,14.33
2748,2022-01-09 13:29:15 UTC,14.33
2749,2022-01-09 13:30:15 UTC,14.36
