index,timestamp,LUX
0,2022-01-07 15:29:04,223
1,2022-01-07 15:30:04,236
2,2022-01-07 15:31:04,272
3,2022-01-07 15:32:04,269
4,2022-01-07 15:33:04,268
5,2022-01-07 15:34:04,268
6,2022-01-07 15:35:04,267
7,2022-01-07 15:36:04,268
8,2022-01-07 15:37:04,267
9,2022-01-07 15:38:04,271
10,2022-01-07 15:39:04,272
11,2022-01-07 15:40:04,269
12,2022-01-07 15:41:04,273
13,2022-01-07 15:42:04,275
14,2022-01-07 15:43:04,272
15,2022-01-07 15:44:04,274
16,2022-01-07 15:45:04,272
17,2022-01-07 15:46:04,274
18,2022-01-07 15:47:04,273
19,2022-01-07 15:48:04,283
20,2022-01-07 15:49:04,283
21,2022-01-07 15:50:04,275
22,2022-01-07 15:51:04,275
23,2022-01-07 15:52:04,283
24,2022-01-07 15:53:09,286
25,2022-01-07 15:54:09,288
26,2022-01-07 15:55:09,287
27,2022-01-07 15:56:09,151
28,2022-01-07 15:57:09,173
29,2022-01-07 15:58:09,174
30,2022-01-07 15:59:09,175
31,2022-01-07 16:00:09,172
32,2022-01-07 16:01:09,174
33,2022-01-07 16:02:09,172
34,2022-01-07 16:03:09,173
35,2022-01-07 16:04:09,172
36,2022-01-07 16:05:09,173
37,2022-01-07 16:06:09,173
38,2022-01-07 16:07:09,173
39,2022-01-07 16:08:09,173
40,2022-01-07 16:09:09,170
41,2022-01-07 16:10:09,170
42,2022-01-07 16:11:09,169
43,2022-01-07 16:12:09,168
44,2022-01-07 16:13:09,170
45,2022-01-07 16:14:09,171
46,2022-01-07 16:15:12,173
47,2022-01-07 16:16:12,173
48,2022-01-07 16:17:12,173
49,2022-01-07 16:18:12,174
50,2022-01-07 16:19:12,176
51,2022-01-07 16:20:12,175
52,2022-01-07 16:21:12,177
53,2022-01-07 16:22:12,179
54,2022-01-07 16:23:12,178
55,2022-01-07 16:24:12,179
56,2022-01-07 16:25:12,179
57,2022-01-07 16:26:12,179
58,2022-01-07 16:27:12,180
59,2022-01-07 16:28:12,181
60,2022-01-07 16:29:12,182
61,2022-01-07 16:30:12,184
62,2022-01-07 16:31:12,184
63,2022-01-07 16:32:12,182
64,2022-01-07 16:33:12,182
65,2022-01-07 16:34:12,182
66,2022-01-07 16:35:12,184
67,2022-01-07 16:36:12,185
68,2022-01-07 16:37:12,186
69,2022-01-07 16:38:12,182
70,2022-01-07 16:39:12,185
71,2022-01-07 16:40:12,184
72,2022-01-07 16:41:12,182
73,2022-01-07 16:42:12,182
74,2022-01-07 16:43:12,183
75,2022-01-07 16:44:12,183
76,2022-01-07 16:45:12,185
77,2022-01-07 16:46:12,183
78,2022-01-07 16:47:12,184
79,2022-01-07 16:48:12,183
80,2022-01-07 16:49:12,183
81,2022-01-07 16:50:12,184
82,2022-01-07 16:51:12,183
83,2022-01-07 16:52:12,184
84,2022-01-07 16:53:12,186
85,2022-01-07 16:54:12,187
86,2022-01-07 16:55:12,186
87,2022-01-07 16:56:12,180
88,2022-01-07 16:57:12,186
89,2022-01-07 16:58:12,183
90,2022-01-07 16:59:12,187
91,2022-01-07 17:00:12,184
92,2022-01-07 17:01:12,187
93,2022-01-07 17:02:18,187
94,2022-01-07 17:03:18,187
95,2022-01-07 17:04:18,187
96,2022-01-07 17:05:18,190
97,2022-01-07 17:06:18,190
98,2022-01-07 17:07:18,188
99,2022-01-07 17:08:18,191
100,2022-01-07 17:09:18,187
101,2022-01-07 17:10:18,188
102,2022-01-07 17:11:18,186
103,2022-01-07 17:12:18,188
104,2022-01-07 17:13:18,187
105,2022-01-07 17:14:18,178
106,2022-01-07 17:15:18,180
107,2022-01-07 17:16:18,180
108,2022-01-07 17:17:18,179
109,2022-01-07 17:18:18,180
110,2022-01-07 17:19:18,182
111,2022-01-07 17:20:18,182
112,2022-01-07 17:21:18,186
113,2022-01-07 17:22:18,179
114,2022-01-07 17:23:18,190
115,2022-01-07 17:24:18,183
116,2022-01-07 17:25:18,187
117,2022-01-07 17:26:18,184
118,2022-01-07 17:27:18,189
119,2022-01-07 17:28:18,189
120,2022-01-07 17:29:18,191
121,2022-01-07 17:30:18,182
122,2022-01-07 17:31:18,181
123,2022-01-07 17:32:18,181
124,2022-01-07 17:33:18,177
125,2022-01-07 17:34:18,176
126,2022-01-07 17:35:18,177
127,2022-01-07 17:36:18,176
128,2022-01-07 17:37:18,182
129,2022-01-07 17:38:18,182
130,2022-01-07 17:39:18,182
131,2022-01-07 17:40:18,185
132,2022-01-07 17:41:18,182
133,2022-01-07 17:42:18,182
134,2022-01-07 17:43:18,184
135,2022-01-07 17:44:18,186
136,2022-01-07 17:45:18,185
137,2022-01-07 17:46:18,188
138,2022-01-07 17:47:18,194
139,2022-01-07 17:48:18,195
140,2022-01-07 17:49:18,200
141,2022-01-07 17:50:18,197
142,2022-01-07 17:51:18,203
143,2022-01-07 17:52:18,192
144,2022-01-07 17:53:18,191
145,2022-01-07 17:54:18,197
146,2022-01-07 17:55:18,196
147,2022-01-07 17:56:18,196
148,2022-01-07 17:57:18,196
149,2022-01-07 17:58:18,190
150,2022-01-07 17:59:18,193
151,2022-01-07 18:00:18,192
152,2022-01-07 18:01:18,192
153,2022-01-07 18:02:18,190
154,2022-01-07 18:03:18,192
155,2022-01-07 18:04:18,189
156,2022-01-07 18:05:18,187
157,2022-01-07 18:06:18,186
158,2022-01-07 18:07:18,187
159,2022-01-07 18:08:18,189
160,2022-01-07 18:09:18,187
161,2022-01-07 18:10:18,191
162,2022-01-07 18:11:18,192
163,2022-01-07 18:12:18,199
164,2022-01-07 18:13:18,203
165,2022-01-07 18:14:18,200
166,2022-01-07 18:15:18,192
167,2022-01-07 18:16:18,202
168,2022-01-07 18:17:18,196
169,2022-01-07 18:18:18,191
170,2022-01-07 18:19:18,189
171,2022-01-07 18:20:18,196
172,2022-01-07 18:21:18,198
173,2022-01-07 18:22:18,182
174,2022-01-07 18:23:18,191
175,2022-01-07 18:24:18,192
176,2022-01-07 18:25:18,183
177,2022-01-07 18:26:18,183
178,2022-01-07 18:27:18,180
179,2022-01-07 18:28:18,170
180,2022-01-07 18:29:18,176
181,2022-01-07 18:30:18,177
182,2022-01-07 18:31:18,177
183,2022-01-07 18:32:18,176
184,2022-01-07 18:33:18,181
185,2022-01-07 18:34:18,195
186,2022-01-07 18:35:18,190
187,2022-01-07 18:36:18,190
188,2022-01-07 18:37:18,189
189,2022-01-07 18:38:18,187
190,2022-01-07 18:39:18,186
191,2022-01-07 18:40:18,185
192,2022-01-07 18:41:18,187
193,2022-01-07 18:42:18,185
194,2022-01-07 18:43:18,183
195,2022-01-07 18:44:18,183
196,2022-01-07 18:46:18,176
197,2022-01-07 18:47:18,161
198,2022-01-07 18:48:18,173
199,2022-01-07 18:49:18,173
200,2022-01-07 18:50:18,167
201,2022-01-07 18:51:18,179
202,2022-01-07 18:52:20,175
203,2022-01-07 18:53:20,171
204,2022-01-07 18:54:20,154
205,2022-01-07 18:55:20,173
206,2022-01-07 18:56:20,182
207,2022-01-07 18:57:20,178
208,2022-01-07 18:58:20,178
209,2022-01-07 18:59:20,177
210,2022-01-07 19:00:20,177
211,2022-01-07 19:01:20,182
212,2022-01-07 19:02:20,167
213,2022-01-07 19:03:20,171
214,2022-01-07 19:04:20,169
215,2022-01-07 19:05:20,167
216,2022-01-07 19:06:20,169
217,2022-01-07 19:07:20,168
218,2022-01-07 19:08:20,168
219,2022-01-07 19:09:20,165
220,2022-01-07 19:10:20,163
221,2022-01-07 19:11:20,163
222,2022-01-07 19:12:20,162
223,2022-01-07 19:13:20,161
224,2022-01-07 19:14:20,166
225,2022-01-07 19:15:20,168
226,2022-01-07 19:16:20,164
227,2022-01-07 19:17:20,167
228,2022-01-07 19:18:32,169
229,2022-01-07 19:19:32,176
230,2022-01-07 19:20:32,178
231,2022-01-07 19:21:32,164
232,2022-01-07 19:22:32,177
233,2022-01-07 19:23:32,178
234,2022-01-07 19:24:32,167
235,2022-01-07 19:25:32,174
236,2022-01-07 19:26:32,63
237,2022-01-07 19:27:32,63
238,2022-01-07 19:28:32,67
239,2022-01-07 19:29:32,68
240,2022-01-07 19:30:32,67
241,2022-01-07 19:31:32,66
242,2022-01-07 19:32:32,64
243,2022-01-07 19:33:32,62
244,2022-01-07 19:34:32,62
245,2022-01-07 19:35:32,62
246,2022-01-07 19:36:32,62
247,2022-01-07 19:37:32,63
248,2022-01-07 19:38:32,64
249,2022-01-07 19:39:32,65
250,2022-01-07 19:40:32,66
251,2022-01-07 19:41:32,67
252,2022-01-07 19:42:32,68
253,2022-01-07 19:43:32,68
254,2022-01-07 19:44:32,69
255,2022-01-07 19:45:32,70
256,2022-01-07 19:46:32,70
257,2022-01-07 19:47:32,71
258,2022-01-07 19:48:32,73
259,2022-01-07 19:49:32,74
260,2022-01-07 19:50:32,77
261,2022-01-07 19:51:32,78
262,2022-01-07 19:52:32,80
263,2022-01-07 19:53:32,82
264,2022-01-07 19:54:32,84
265,2022-01-07 19:55:32,86
266,2022-01-07 19:56:32,87
267,2022-01-07 19:57:32,89
268,2022-01-07 19:58:32,92
269,2022-01-07 19:59:32,92
270,2022-01-07 20:00:32,93
271,2022-01-07 20:01:32,95
272,2022-01-07 20:02:32,96
273,2022-01-07 20:03:32,95
274,2022-01-07 20:04:32,96
275,2022-01-07 20:05:32,98
276,2022-01-07 20:06:32,98
277,2022-01-07 20:07:32,98
278,2022-01-07 20:08:32,100
279,2022-01-07 20:09:32,100
280,2022-01-07 20:10:32,101
281,2022-01-07 20:11:32,101
282,2022-01-07 20:12:32,102
283,2022-01-07 20:13:32,102
284,2022-01-07 20:14:32,102
285,2022-01-07 20:15:32,102
286,2022-01-07 20:16:32,101
287,2022-01-07 20:17:32,102
288,2022-01-07 20:18:32,100
289,2022-01-07 20:19:32,98
290,2022-01-07 20:20:32,97
291,2022-01-07 20:21:32,96
292,2022-01-07 20:22:32,95
293,2022-01-07 20:23:32,93
294,2022-01-07 20:24:34,92
295,2022-01-07 20:25:34,91
296,2022-01-07 20:26:34,89
297,2022-01-07 20:27:34,89
298,2022-01-07 20:28:34,87
299,2022-01-07 20:29:34,86
300,2022-01-07 20:30:34,86
301,2022-01-07 20:31:34,86
302,2022-01-07 20:32:34,85
303,2022-01-07 20:33:34,86
304,2022-01-07 20:34:34,85
305,2022-01-07 20:35:34,85
306,2022-01-07 20:36:34,84
307,2022-01-07 20:37:34,83
308,2022-01-07 20:38:34,83
309,2022-01-07 20:39:34,82
310,2022-01-07 20:40:34,81
311,2022-01-07 20:41:34,80
312,2022-01-07 20:42:34,79
313,2022-01-07 20:43:34,77
314,2022-01-07 20:44:34,76
315,2022-01-07 20:45:34,76
316,2022-01-07 20:46:34,74
317,2022-01-07 20:47:34,74
318,2022-01-07 20:48:34,64
319,2022-01-07 20:49:34,72
320,2022-01-07 20:50:34,72
321,2022-01-07 20:51:34,72
322,2022-01-07 20:52:34,71
323,2022-01-07 20:53:34,70
324,2022-01-07 20:54:34,71
325,2022-01-07 20:55:34,71
326,2022-01-07 20:56:34,71
327,2022-01-07 20:57:34,70
328,2022-01-07 20:58:34,70
329,2022-01-07 20:59:34,70
330,2022-01-07 21:00:34,69
331,2022-01-07 21:01:34,67
332,2022-01-07 21:02:34,66
